old filename,file name,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (Farsi),Names (English),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
,diaspora0137.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0138.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0139.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0140.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0141.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0142.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0143.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,سان فرانسیسکو,San Francisco (Calif.),سان فرانسیسکو,United States of America,ايالات متحده امریکا ,"In a show of support and solidarity, several hundred activists from around Northern California met at San Francisco’s Union Square. While singing and chanting, organizers also highlighted Sane Jaleh and Mohammad Mokhtari, two protesters who were killed during Iran’s February 14 demonstrations. An action table was also set up where participants could fill out anti-execution postcards to be mailed to the UN Human Rights Council members in Geneva and missions in New York. Over 500 postcards were signed urging the UN Human Rights Council to take immediate action and appoint a human rights monitor on Iran.",صدها تن از فعالان حقوق بشر برای نشان دادن حمایت از تظاهرات ۲۵ بهمن از اطراف کالیفرنیای شمالی در میدان اتحاد سان فرانسیسکو گردهم آمدند. برگزارکنندگان علاوه بر شعار دادن به حمایت از جنبش سبز، یاد صانع ژاله و محمد مختاری (دو تن از کشته شدگان تظاهرات ۲۵ بهمن) را گرامی داشتند. علاوه بر این، مسئولین غرفه هایی برپا کردند که شرکت کنندگان در آن ها، کارت پوستال های ضد اعدام امضا کنند. بیش از ۵۰۰ کارت پستال امضا شده برای اعضای شورای حقوق بشر سازمان ملل متحد در ژنو و نمایندگان در نیویورک فرستاده شد که آن ها را دعوت به اقدام فوری برای ایجاد نهاد نظارت بر حقوق بشر در ایران می کرد.,UN Human Rights Council / Death Penalty,شورای حقوق بشر سازمان ملل متحد / اعدام,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in San Francisco",گردهمایی یادبود از ۲۵ بهمن در سان فرانسیسکو,Photo,"37.7833, 122.4167",color photographs,عکس رنگی
,diaspora0144.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0145.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0146.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0147.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0148.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0149.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0150.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0151.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0152.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0153.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0154.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,تورنتو,Toronto (Ont.),تورنتو,Canada,کانادا,"On Sunday, February 20, Toronto residents gathered in Mel Lastman Square to remember those in Iran who have lost their lives, while amplifying the voices of the Iranian people as they struggle for freedom and human rights. They also called for freedom of political prisoners and remembered those who lost their lives in the February 14th protests (Mohammad Mokhtari and Sane Jaleh). The organizers, United Student Front of Canada, Solidarity with Iran and various other activists and students, reported that over a thousand Iranians residing in Toronto attended the gathering.",جمعی از ساکنان شهر تورنتو در روز یکشنبه ۱ اسفند سال ۱۳۸۹ در میدان مل لستمن گرد هم آمدند تا یاد کسانی,United Student Front of Canada / Solidarity with Iran,جبهه متحد دانشجویی کانادا / همبستگی با ایران,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Toronto",گردهمایی یادبود از ۲۵ بهمن در تورنتو,Photo,"43.7000, 79.4000",color photographs,عکس رنگی
,diaspora0155.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,واشنگتن دی. سی.,Washington (D.C.),واشنگتن دی. سی.,United States of America,ايالات متحده امریکا ,A group of Iranians residing in Washington D.C. gathered to highlight the ongoing crackdown against protesters in Iran. They remembered those killed in February 14th rallies in Iran (Mohammad Mokhtari and Sane Jaleh) and also called for  human rights and the end of executions in Iran.,جمعی از ایرانیان ساکن واشنگتن دی سی,Death Penalty / February 14,اعدام / ۲۵ بهمن,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Washington D.C.",گردهمایی یادبود از ۲۵ بهمن در واشنگتن دی.سی.,Photo,"38.9047, 77.0164",color photographs,عکس رنگی
,diaspora0156.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,واشنگتن دی. سی.,Washington (D.C.),واشنگتن دی. سی.,United States of America,ايالات متحده امریکا ,A group of Iranians residing in Washington D.C. gathered to highlight the ongoing crackdown against protesters in Iran. They remembered those killed in February 14th rallies in Iran (Mohammad Mokhtari and Sane Jaleh) and also called for  human rights and the end of executions in Iran.,جمعی از ایرانیان ساکن واشنگتن دی سی,Death Penalty / February 15,اعدام / ۲۵ بهمن,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Washington D.C.",گردهمایی یادبود از ۲۵ بهمن در واشنگتن دی.سی.,Photo,"38.9047, 77.0164",color photographs,عکس رنگی
,diaspora0157.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,واشنگتن دی. سی.,Washington (D.C.),واشنگتن دی. سی.,United States of America,ايالات متحده امریکا ,A group of Iranians residing in Washington D.C. gathered to highlight the ongoing crackdown against protesters in Iran. They remembered those killed in February 14th rallies in Iran (Mohammad Mokhtari and Sane Jaleh) and also called for  human rights and the end of executions in Iran.,جمعی از ایرانیان ساکن واشنگتن دی سی,Death Penalty / February 16,اعدام / ۲۵ بهمن,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Washington D.C.",گردهمایی یادبود از ۲۵ بهمن در واشنگتن دی.سی.,Photo,"38.9047, 77.0164",color photographs,عکس رنگی
,diaspora0158.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,واشنگتن دی. سی.,Washington (D.C.),واشنگتن دی. سی.,United States of America,ايالات متحده امریکا ,A group of Iranians residing in Washington D.C. gathered to highlight the ongoing crackdown against protesters in Iran. They remembered those killed in February 14th rallies in Iran (Mohammad Mokhtari and Sane Jaleh) and also called for  human rights and the end of executions in Iran.,جمعی از ایرانیان ساکن واشنگتن دی سی,Death Penalty / February 17,اعدام / ۲۵ بهمن,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Washington D.C.",گردهمایی یادبود از ۲۵ بهمن در واشنگتن دی.سی.,Photo,"38.9047, 77.0164",color photographs,عکس رنگی
,diaspora0159.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,واشنگتن دی. سی.,Washington (D.C.),واشنگتن دی. سی.,United States of America,ايالات متحده امریکا ,A group of Iranians residing in Washington D.C. gathered to highlight the ongoing crackdown against protesters in Iran. They remembered those killed in February 14th rallies in Iran (Mohammad Mokhtari and Sane Jaleh) and also called for  human rights and the end of executions in Iran.,جمعی از ایرانیان ساکن واشنگتن دی سی,Death Penalty / February 18,اعدام / ۲۵ بهمن,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Washington D.C.",گردهمایی یادبود از ۲۵ بهمن در واشنگتن دی.سی.,Photo,"38.9047, 77.0164",color photographs,عکس رنگی
,diaspora0160.jpg,۰۱/۱۲/۱۳۸۹,2/20/11,2011-02-20,,واشنگتن دی. سی.,Washington (D.C.),واشنگتن دی. سی.,United States of America,ايالات متحده امریکا ,A group of Iranians residing in Washington D.C. gathered to highlight the ongoing crackdown against protesters in Iran. They remembered those killed in February 14th rallies in Iran (Mohammad Mokhtari and Sane Jaleh) and also called for  human rights and the end of executions in Iran.,جمعی از ایرانیان ساکن واشنگتن دی سی,Death Penalty / February 19,اعدام / ۲۵ بهمن,صانع ژاله / محمد مختاری,Sane Jaleh / Mohammad Mokhtari,"""25 Bahman"" Memorial Gathering in Washington D.C.",گردهمایی یادبود از ۲۵ بهمن در واشنگتن دی.سی.,Photo,"38.9047, 77.0164",color photographs,عکس رنگی
